Record_ID,Material_ID,DOI,Source_File,Support,Support_Type,Amine_1_or_Additive_1,Amine_Type,MW_Mn_g_mol,Organic_Content_pct,N_Content_mmol_g,Amine_2_or_Additive_2,Amine_2_or_Additive_2_Type,Amine_3_or_Additive_3,Amine_3_or_Additive_3_Type,BET_Bare_Surface_Area_m2_g,Bare_Pore_Volume_cm3_g,Average_Bare_Pore_Diameter_nm,BET_Surface_Area_m2_g,Pore_Volume_cm3_g,Average_Pore_Diameter_nm,Relative_Humidity_pct,CO2_Concentration,CO2_Concentration_vol_pct,Flow_Rate,Flow_Rate_mL_min,Interfering_Gases,Adsorption_Temperature_C,CO2_Test_Method,CO2_Capacity,CO2_Capacity_mmol_g,Amine_Efficiency,Amine_Efficiency_mmol_mmol,Heat_of_Adsorption_kJ_mol,Time_to_Half_Saturation,Time_to_90_Saturation,Kinetic_name,Kinetic_label,Kinetic_values,Kinetic_units,Kinetic_percent_saturation,Desorption_Gas,Desorption_Temperature_C,Desorption_Time,Weight_Loss_Stability_pct,Capacity_Loss_Stability_pct,Cycle_1_name,Cycle_1_label,Cycle_1_values,Cycle_1_units,Cycle_1_max_cycle,Cycle_2_name,Cycle_2_label,Cycle_2_values,Cycle_2_units,Cycle_2_max_cycle,Model_Name,Prompt_Name
MIL-101(Cr)_PEI_50%_MIL-101(Cr)_50%PEI_-20Cto60C_TSA_15cycles_dry,MIL-101(Cr)_PEI_50%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),PEI,Polymeric Amines,800.0,50.0,11.627906976744187,0,,0,,3493.0,1.2,1.3741769252791296,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,-20.0,TGA,1.11 mmol/g,1.11,,,,,,,,,,,He,60.0,2.0,,,Cyclic CO2 profile,CO2 adsorption (mmol/g),"[[1, 1.2], [2, 1.2], [3, 1.2], [4, 1.2], [5, 1.2], [6, 1.2], [7, 1.2], [8, 1.2], [9, 1.2], [10, 1.2], [11, 1.2], [12, 1.2], [13, 1.2], [14, 1.2], [15, 1.2]]","Cycle Number, mmol/g",15.0,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_10%_MIL-101(Cr)_10%TEPA_-20C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_10%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,10.0,2.3255813953488373,0,,0,,3493.0,2.1,2.404809619238477,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,-20.0,SAP,0.02 mmol/g,0.02,0.01 mmol/mmol,0.01,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_10%_MIL-101(Cr)_10%TEPA_25C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_10%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,10.0,2.3255813953488373,0,,0,,3493.0,2.1,2.404809619238477,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,25.0,SAP,0.002 mmol/g,0.002,0.0005 mmol/mmol,0.0005,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_-20C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_30%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,0,,0,,3493.0,1.75,2.004008016032064,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,-20.0,SAP,1.12 mmol/g,1.12,0.14 mmol/mmol,0.14,-62.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_25C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_30%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,0,,0,,3493.0,1.75,2.004008016032064,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,25.0,SAP,0.39 mmol/g,0.39,0.05 mmol/mmol,0.05,-62.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_-20Cto25C_TSA_15cycles_dry,MIL-101(Cr)_TEPA_30%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,0,,0,,3493.0,1.75,2.004008016032064,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,-20.0,TGA,0.73 mmol/g,0.73,,,,,,,,,,,He,25.0,2.0,,,Cyclic CO2 profile,CO2 adsorption (mmol/g),"[[1, 1.28], [2, 0.88], [3, 0.87], [4, 0.86], [5, 0.86], [6, 0.85], [7, 0.85], [8, 0.84], [9, 0.84], [10, 0.84], [11, 0.83], [12, 0.83], [13, 0.83], [14, 0.82], [15, 0.82]]","Cycle Number, mmol/g",15.0,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_-20C_70%RH_BTC_humid,MIL-101(Cr)_TEPA_30%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,0,,0,,3493.0,1.75,2.004008016032064,,,,70.0,400 ppm,0.04,50 mL/min,50.0,,-20.0,BTC,0.95 mmol/g,0.95,,,,43.333333333333336,60.0,Fixed-Bed Breakthrough Testing,C/C₀ [-],"[[0, 0.0], [10, 0.0], [20, 0.0], [30, 0.1], [40, 0.4], [50, 0.7], [60, 0.9], [70, 1.0], [90, 1.0], [120, 1.0]]","Time [min], C/C₀ [-]","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_-20C_70%RH_BTC_5cycles_humid,MIL-101(Cr)_TEPA_30%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,0,,0,,3493.0,1.75,2.004008016032064,,,,70.0,400 ppm,0.04,50 mL/min,50.0,,-20.0,BTC,0.82 mmol/g,0.82,,,,,,,,,,,N₂,25.0,2.0,,,Cyclic CO2 profile,Pseudoequilibrium capacity at 95% C₀,"[[1, 0.87], [2, 0.86], [3, 0.85], [4, 0.85], [5, 0.84]]","Cycle Number, mmol/g",5.0,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_50%_MIL-101(Cr)_50%TEPA_-20C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_50%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,50.0,11.627906976744187,0,,0,,3493.0,1.2,1.3741769252791296,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,-20.0,SAP,1.26 mmol/g,1.26,0.10 mmol/mmol,0.1,-101.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_50%_MIL-101(Cr)_50%TEPA_25C_400ppmCO2_SAP_dry,MIL-101(Cr)_TEPA_50%,10.1021/jacsau.1c00414,054.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,50.0,11.627906976744187,0,,0,,3493.0,1.2,1.3741769252791296,,,,0.0,400 ppm,0.04,90 mL/min,90.0,,25.0,SAP,2.14 mmol/g,2.14,0.16 mmol/mmol,0.16,-101.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-20_BTC_Dry_400ppm_0%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,40 sccm,40.0,,-20.0,BTC,1.11 mmol/g,1.11,,,,90.0,135.0,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [60, 0.2], [90, 0.5], [120, 0.8], [150, 1.0]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-20_BTC_Humid_400ppm_70%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,40 sccm,40.0,,-20.0,BTC,1.87 mmol/g,1.87,,,,80.0,120.0,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [60, 0.3], [90, 0.6], [120, 0.9], [150, 1.0]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-5_BTC_Dry_400ppm_0%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,40 sccm,40.0,,-5.0,BTC,0.78 mmol/g,0.78,,,,48.0,87.84,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [30, 0.25], [60, 0.65], [90, 0.9], [120, 0.98]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-5_BTC_Humid_400ppm_70%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,40 sccm,40.0,,-5.0,BTC,0.92 mmol/g,0.92,,,,52.70270270270271,97.0,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [30, 0.18], [60, 0.55], [90, 0.8], [120, 0.92]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T25_BTC_Dry_400ppm_0%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,40 sccm,40.0,,25.0,BTC,0.11 mmol/g,0.11,,,,60.0,75.0,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [50, 0.2], [60, 0.5], [70, 0.8], [80, 1.0]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T25_BTC_Humid_400ppm_70%RH_40sccm,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,40 sccm,40.0,,25.0,BTC,0.38 mmol/g,0.38,,,,1.0,1.75,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [0.5, 0.2], [1.0, 0.5], [1.5, 0.8], [2.0, 1.0]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-20_TPD_Dry_400ppm_0%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,,,,-20.0,TGA,1.11 mmol/g,1.11,,,62.4,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-20_TPD_Humid_400ppm_70%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,,,,-20.0,TGA,1.87 mmol/g,1.87,,,91.7,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-5_TPD_Dry_400ppm_0%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,,,,-5.0,TGA,0.78 mmol/g,0.78,,,69.6,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T-5_TPD_Humid_400ppm_70%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,,,,-5.0,TGA,0.92 mmol/g,0.92,,,68.3,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T25_TPD_Dry_400ppm_0%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,0.0,400 ppm,0.04,,,,25.0,TGA,0.11 mmol/g,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_TEPA_30%_MIL-101(Cr)_30%TEPA_DEA_T25_TPD_Humid_400ppm_70%RH,MIL-101(Cr)_TEPA_30%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),TEPA,Small-Molecule Polyamines,189.3,30.0,6.976744186046512,Additive,,0,,3270.0,1.84,2.4,,,,70.0,400 ppm,0.04,,,,25.0,TGA,0.38 mmol/g,0.38,,,62.4,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-20_BTC_Dry_400ppm_0%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,40 sccm,40.0,,-20.0,BTC,0.81 mmol/g,0.81,,,,5.5,7.916666666666668,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [4, 0.15], [5, 0.35], [6, 0.55], [7, 0.7], [8, 0.82], [9, 0.9]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-20_BTC_Humid_400ppm_70%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,40 sccm,40.0,,-20.0,BTC,1.98 mmol/g,1.98,,,,5.0,7.500000000000001,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [4, 0.3], [5, 0.5], [6, 0.7], [7, 0.85], [8, 0.95], [9, 1.0]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-5_BTC_Dry_400ppm_0%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,40 sccm,40.0,,-5.0,BTC,0.95 mmol/g,0.95,,,,119.1,155.75,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [90, 0.0], [120, 0.5], [150, 0.85], [180, 0.97]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-5_BTC_Humid_400ppm_70%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,40 sccm,40.0,,-5.0,BTC,1.33 mmol/g,1.33,,,,114.5,146.4375,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [90, 0.0], [120, 0.6], [150, 0.92], [180, 0.98]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T25_BTC_Dry_400ppm_0%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,40 sccm,40.0,,25.0,BTC,1.10 mmol/g,1.1,,,,125.625,161.0,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [90, 0.0], [120, 0.4], [150, 0.8], [180, 0.95]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T25_BTC_Humid_400ppm_70%RH_40sccm,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,40 sccm,40.0,,25.0,BTC,1.33 mmol/g,1.33,,,,114.5,148.2,Fixed-Bed Breakthrough Testing,C/C0,"[[0, 0.0], [90, 0.0], [120, 0.6], [150, 0.9], [180, 0.98]]","min, -","['-', '-']",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-20_TPD_Dry_400ppm_0%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,,,,-20.0,TGA,0.81 mmol/g,0.81,,,100.5,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-20_TPD_Humid_400ppm_70%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,,,,-20.0,TGA,1.98 mmol/g,1.98,,,121.1,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-5_TPD_Dry_400ppm_0%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,,,,-5.0,TGA,0.95 mmol/g,0.95,,,101.5,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T-5_TPD_Humid_400ppm_70%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,,,,-5.0,TGA,1.33 mmol/g,1.33,,,124.8,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T25_TPD_Dry_400ppm_0%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,0.0,400 ppm,0.04,,,,25.0,TGA,1.10 mmol/g,1.1,,,99.8,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
Mesoporous_γ-Al2O3_TEPA_20%_Mesoporous_γ-Al2O3_20%TEPA_DEA_T25_TPD_Humid_400ppm_70%RH,Mesoporous_γ-Al2O3_TEPA_20%,10.1021/jacs.2c12707,055.pdf-id_comprehensive_extraction.json,Mesoporous γ-Al2O3,Porous Alumina (PA),TEPA,Small-Molecule Polyamines,189.3,20.0,4.651162790697675,Additive,,0,,153.0,0.95,16.1,,,,70.0,400 ppm,0.04,,,,25.0,TGA,1.33 mmol/g,1.33,,,104.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_MEA_20%_MIL-101(Cr)_20%MEA__T273K_TGA_400ppm,MIL-101(Cr)_MEA_20%,10.1016/j.micromoso.2023.112920,056.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),MEA,Small-Molecule Polyamines,61.08,20.0,2.2,0,,0,,4044.0,1.94,2.44,3215.0,1.62,2.51,0.0,400 ppm,0.04,,,,273.0,TGA,0.0034 mmol/g,0.0034,0.2%,0.002,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_MEA_60%_MIL-101(Cr)_60%MEA__T273K_TGA_400ppm,MIL-101(Cr)_MEA_60%,10.1016/j.micromoso.2023.112920,056.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),MEA,Small-Molecule Polyamines,61.08,60.0,4.18,0,,0,,4044.0,1.94,2.44,2792.0,1.42,2.64,0.0,400 ppm,0.04,,,,273.0,TGA,0.44 mmol/g,0.44,10%,0.1,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_MEA_100%_MIL-101(Cr)_100%MEA__T273K_TGA_400ppm,MIL-101(Cr)_MEA_100%,10.1016/j.micromoso.2023.112920,056.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),MEA,Small-Molecule Polyamines,61.08,100.0,5.19,0,,0,,4044.0,1.94,2.44,1226.0,0.66,2.67,0.0,400 ppm,0.04,,,,273.0,TGA,1.20 mmol/g,1.2,23%,0.23,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
MIL-101(Cr)_MEA_100%_MIL-101(Cr)_100%MEA__T298K_TGA_400ppm,MIL-101(Cr)_MEA_100%,10.1016/j.micromoso.2023.112920,056.pdf-id_comprehensive_extraction.json,MIL-101(Cr),Metal-Organic Frameworks (MOFs),MEA,Small-Molecule Polyamines,61.08,100.0,5.19,0,,0,,4044.0,1.94,2.44,1226.0,0.66,2.67,0.0,400 ppm,0.04,,,,298.0,TGA,1.20 mmol/g,1.2,21%,0.21,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
